step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
301,PAYMENT,2886.25,C1710945647,48230.21,45343.97,M174880390,0.0,0.0,0,0
185,CASH_IN,66610.07,C1462889860,4841081.58,4907691.65,C643441683,564591.31,497981.24,0,0
402,CASH_OUT,234312.46,C359124679,0.0,0.0,C526568304,1595883.43,1830195.89,0,0
258,CASH_IN,74160.72,C1047512663,2189002.02,2263162.74,C668075378,2292752.41,2218591.69,0,0
9,CASH_OUT,321045.95,C2108848465,571080.63,250034.68,C191891167,20437.0,549527.02,0,0
348,TRANSFER,923492.45,C2013401713,142688.44,0.0,C1563284377,4795074.64,5718567.1,0,0
356,PAYMENT,25189.03,C9168017,0.0,0.0,M2047041113,0.0,0.0,0,0
370,TRANSFER,2777820.83,C1296657634,102596.0,0.0,C1296993449,0.0,2777820.83,0,0
16,CASH_OUT,479399.84,C1749805788,9044.0,0.0,C669037637,0.0,858776.1,0,0
352,PAYMENT,12910.39,C1647402119,229528.1,216617.71,M1536365220,0.0,0.0,0,0
181,TRANSFER,546158.9,C1230748717,0.0,0.0,C1836898074,3144602.08,3690760.98,0,0
158,TRANSFER,618578.86,C908613911,174571.0,0.0,C656361304,4950715.24,5569294.1,0,0
185,TRANSFER,170554.84,C966951488,0.0,0.0,C1772999439,3358231.61,3528786.45,0,0
120,PAYMENT,3130.08,C404521599,0.0,0.0,M435436970,0.0,0.0,0,0
141,PAYMENT,24375.34,C2122028964,15647.0,0.0,M235362271,0.0,0.0,0,0
681,PAYMENT,11820.56,C1184675808,0.0,0.0,M2077178125,0.0,0.0,0,0
640,CASH_IN,294102.6,C1444191160,1.067724684E7,1.097134944E7,C1599009738,9718779.43,9424676.83,0,0
187,TRANSFER,80696.97,C1118743528,0.0,0.0,C1640961071,5493131.34,5573828.31,0,0
261,PAYMENT,13861.48,C1595475183,0.0,0.0,M165610707,0.0,0.0,0,0
394,PAYMENT,61354.36,C2056371908,46373.0,0.0,M1413636979,0.0,0.0,0,0
206,PAYMENT,1501.04,C780864158,41603.0,40101.96,M1646913516,0.0,0.0,0,0
211,CASH_OUT,104232.67,C60438086,99700.51,0.0,C1455459121,330350.67,434583.34,0,0
372,CASH_IN,141037.19,C685132234,11493.0,152530.19,C1148209650,0.0,0.0,0,0
17,CASH_OUT,75229.92,C2136440776,0.0,0.0,C356500145,2158849.63,2234079.56,0,0
355,CASH_IN,69801.93,C1287148935,314419.0,384220.93,C2093739487,697170.53,627368.6,0,0
370,PAYMENT,3636.89,C68713001,0.0,0.0,M1636703663,0.0,0.0,0,0
36,CASH_IN,157150.6,C1109767229,56.0,157206.6,C531434749,224429.13,67278.53,0,0
522,CASH_IN,331286.64,C109591338,407043.0,738329.64,C309132821,489047.23,157760.59,0,0
41,PAYMENT,5149.82,C88687015,9006.0,3856.18,M838018691,0.0,0.0,0,0
139,CASH_OUT,122892.87,C1359205839,102.0,0.0,C854139074,5743497.97,5866390.85,0,0
323,PAYMENT,39580.19,C939302433,40287.0,706.81,M1274622167,0.0,0.0,0,0
474,CASH_IN,297738.37,C1694162361,2816114.73,3113853.1,C1506435711,317647.34,19908.97,0,0
330,CASH_OUT,79633.02,C231286959,27189.0,0.0,C35099602,0.0,79633.02,0,0
185,CASH_OUT,122245.98,C740964976,0.0,0.0,C238874793,572100.44,694346.42,0,0
227,CASH_OUT,71508.19,C260345637,55980.0,0.0,C920247588,1.165002284E7,1.172153103E7,0,0
322,CASH_IN,417923.05,C141054819,15349.0,433272.05,C451638602,0.0,0.0,0,0
327,CASH_OUT,416317.06,C1484384431,2589.0,0.0,C1814800826,438432.71,854749.77,0,0
356,PAYMENT,3541.57,C1308290541,33868.75,30327.18,M1086393406,0.0,0.0,0,0
285,CASH_OUT,284262.92,C1718965855,0.0,0.0,C386721965,514653.05,798915.96,0,0
349,TRANSFER,1551725.15,C319257384,0.0,0.0,C208592748,2202803.75,3754528.9,0,0
182,CASH_OUT,78752.34,C188704696,0.0,0.0,C1663330184,8319261.28,8398013.62,0,0
159,PAYMENT,4158.1,C170885159,0.0,0.0,M176791636,0.0,0.0,0,0
255,CASH_OUT,90629.19,C2128741183,0.0,0.0,C659226919,1374831.27,1465460.47,0,0
352,CASH_IN,262772.71,C787257840,127771.1,390543.82,C1875988015,1878633.26,1615860.54,0,0
209,PAYMENT,8622.02,C70071856,339985.9,331363.88,M1887467547,0.0,0.0,0,0
236,CASH_IN,129304.01,C1578075045,3496862.27,3626166.29,C1598889836,302953.08,173649.06,0,0
159,CASH_OUT,259574.51,C1614846764,146219.0,0.0,C647815285,270825.19,530399.7,0,0
298,PAYMENT,4320.3,C624876891,247880.1,243559.8,M1988365861,0.0,0.0,0,0
304,PAYMENT,11089.62,C735548074,142522.0,131432.38,M1499747508,0.0,0.0,0,0
250,CASH_OUT,360761.05,C509857276,5068.0,0.0,C737740255,0.0,360761.05,0,0
254,PAYMENT,680.36,C646337931,0.0,0.0,M1722524751,0.0,0.0,0,0
158,TRANSFER,316163.63,C1367640131,0.0,0.0,C416402555,438138.41,754302.04,0,0
400,CASH_IN,348283.21,C1734163762,61544.0,409827.21,C1861963940,395235.01,46951.8,0,0
131,PAYMENT,17929.92,C1563032303,9075.0,0.0,M1773143531,0.0,0.0,0,0
323,TRANSFER,2065257.33,C551502079,12909.04,0.0,C814049014,2721929.34,4787186.67,0,0
546,PAYMENT,12926.57,C2075038674,365317.55,352390.98,M237729384,0.0,0.0,0,0
304,PAYMENT,14487.63,C551922132,0.0,0.0,M873535850,0.0,0.0,0,0
44,CASH_OUT,167759.92,C618643260,5232.0,0.0,C1988557047,0.0,167759.92,0,0
397,PAYMENT,28101.55,C1776384252,385567.46,357465.92,M1434476580,0.0,0.0,0,0
396,CASH_OUT,587538.9,C1261891967,59465.0,0.0,C591878220,45920.54,633459.44,0,0
161,PAYMENT,63950.18,C1633160887,0.0,0.0,M891022876,0.0,0.0,0,0
305,CASH_OUT,164736.35,C75868436,10184.0,0.0,C55763486,473847.93,638584.28,0,0
688,PAYMENT,22050.77,C1055206412,50485.0,28434.23,M1866480031,0.0,0.0,0,0
692,CASH_IN,140505.49,C680353340,1305650.23,1446155.72,C1780592831,5542328.18,5401822.68,0,0
131,CASH_IN,205918.13,C1397631024,23158.0,229076.13,C869718067,127470.99,0.0,0,0
297,CASH_OUT,342552.14,C1966992781,0.0,0.0,C330018250,1432715.22,1775267.36,0,0
202,TRANSFER,435412.79,C1019599255,0.0,0.0,C117108994,797414.49,1232827.27,0,0
9,CASH_OUT,77577.6,C1805804777,0.0,0.0,C991363637,1.49736579E7,1.483582424E7,0,0
158,CASH_IN,108326.37,C775266764,107703.0,216029.37,C378338932,3258864.35,3150537.99,0,0
305,CASH_IN,209603.59,C791465381,1860494.56,2070098.16,C690352112,2507594.21,2490606.38,0,0
395,PAYMENT,11122.1,C1679938639,104017.59,92895.48,M635912488,0.0,0.0,0,0
259,CASH_OUT,184533.63,C1433293120,230165.0,45631.37,C66883960,571674.41,756208.04,0,0
285,PAYMENT,5040.33,C149662530,0.0,0.0,M1289535145,0.0,0.0,0,0
322,CASH_OUT,142418.56,C1590815918,71516.0,0.0,C23590378,0.0,142418.56,0,0
134,PAYMENT,6819.09,C286076423,21347.0,14527.91,M2022386423,0.0,0.0,0,0
394,CASH_IN,292316.94,C223288074,1.624573781E7,1.653805475E7,C576145322,335762.27,43445.33,0,0
237,PAYMENT,1623.18,C1732771209,32298.0,30674.82,M210106850,0.0,0.0,0,0
261,PAYMENT,1875.42,C987257150,122024.0,120148.58,M854798460,0.0,0.0,0,0
163,TRANSFER,503466.24,C229510294,91615.99,0.0,C786957427,2227873.99,2731340.23,0,0
11,CASH_IN,81577.73,C1705702714,706.0,82283.73,C1036749815,0.0,0.0,0,0
301,CASH_OUT,7143.22,C44747750,21215.0,14071.78,C1161437404,0.0,7143.22,0,0
39,CASH_OUT,45053.8,C1287962290,0.0,0.0,C1057872123,4517712.14,4562765.94,0,0
255,CASH_OUT,83395.79,C1409168282,0.0,0.0,C1389487270,2469288.51,2552684.3,0,0
284,CASH_IN,109077.52,C335347048,716821.54,825899.06,C1405136498,299864.0,190786.48,0,0
276,CASH_OUT,55149.54,C365596480,111793.0,56643.46,C1838590235,194563.0,249712.54,0,0
330,PAYMENT,11118.06,C1635299467,106.0,0.0,M1466381250,0.0,0.0,0,0
239,PAYMENT,512.38,C1676407395,10137.0,9624.62,M2039500203,0.0,0.0,0,0
399,CASH_IN,164867.54,C2077260785,1.68643228E7,1.702919034E7,C477128557,4357819.3,4192951.76,0,0
186,TRANSFER,685904.14,C771498454,453886.55,0.0,C286471998,2284799.57,2970703.7,0,0
19,CASH_OUT,460630.15,C711798982,0.0,0.0,C1626759869,4489353.87,4949984.02,0,0
327,CASH_OUT,129645.65,C393308460,0.0,0.0,C1664586808,179880.43,309526.08,0,0
37,CASH_OUT,93986.53,C1977014087,0.0,0.0,C460741314,126617.86,220604.39,0,0
380,CASH_OUT,212976.7,C754040701,52462.0,0.0,C109989513,0.0,212976.7,0,0
525,CASH_OUT,89066.56,C1864598886,59580.0,0.0,C1220136612,83449.99,172516.55,0,0
681,CASH_OUT,205452.78,C1198209374,0.0,0.0,C2137947123,474479.5,679932.28,0,0
225,PAYMENT,11048.65,C404465077,370058.09,359009.44,M1950993982,0.0,0.0,0,0
325,CASH_IN,50924.91,C1904220075,916.0,51840.91,C424516011,35375.56,0.0,0,0
155,PAYMENT,16828.09,C665013017,0.0,0.0,M1307985566,0.0,0.0,0,0
375,CASH_OUT,151252.04,C1437517130,21347.0,0.0,C1156073768,1814943.32,1966195.35,0,0
304,CASH_OUT,159146.4,C261357633,0.0,0.0,C1038331878,530919.31,690065.7,0,0
37,PAYMENT,3249.52,C1017215961,138406.0,135156.48,M1061120370,0.0,0.0,0,0
9,CASH_OUT,524024.71,C1870459237,0.0,0.0,C1181708889,1114517.69,1968562.19,0,0
133,PAYMENT,7205.77,C513298206,408769.21,401563.45,M708330018,0.0,0.0,0,0
373,PAYMENT,1692.56,C1643320881,0.0,0.0,M1550255912,0.0,0.0,0,0
186,CASH_OUT,187277.58,C445225270,0.0,0.0,C408553489,7985329.26,8172606.85,0,0
182,PAYMENT,5895.92,C1013473310,0.0,0.0,M706362242,0.0,0.0,0,0
302,CASH_OUT,199285.48,C368442379,0.0,0.0,C2039643688,1462732.14,1662017.62,0,0
132,CASH_OUT,22267.33,C1311834794,869.0,0.0,C1982171735,57339.75,79607.07,0,0
166,PAYMENT,7993.37,C516983712,9559.0,1565.63,M1439384729,0.0,0.0,0,0
400,CASH_IN,312814.2,C1900275759,30798.0,343612.2,C680605437,2379507.16,2066692.95,0,0
327,CASH_IN,139716.39,C1589651297,1.113123112E7,1.127094751E7,C1329818515,1443140.43,1303424.05,0,0
327,PAYMENT,25185.23,C242056928,0.0,0.0,M1536247367,0.0,0.0,0,0
261,CASH_OUT,34326.35,C806501975,15932.0,0.0,C44836624,0.0,34326.35,0,0
155,PAYMENT,26170.37,C431673806,0.0,0.0,M1270642152,0.0,0.0,0,0
95,CASH_OUT,302070.63,C642563227,0.0,0.0,C691687649,1080966.25,1383036.89,0,0
330,CASH_OUT,62959.95,C1279193076,21882.0,0.0,C862669755,72606.8,135566.75,0,0
275,PAYMENT,14760.25,C150939778,51437.0,36676.75,M1102887184,0.0,0.0,0,0
209,CASH_IN,137720.26,C1472128274,1144808.59,1282528.85,C1795997572,443308.35,305588.1,0,0
354,PAYMENT,18638.14,C1384146637,10019.0,0.0,M1668200083,0.0,0.0,0,0
238,TRANSFER,887092.62,C1517719837,0.0,0.0,C1031710296,2255288.51,3142381.13,0,0
231,CASH_OUT,378215.61,C651046854,13336.0,0.0,C1463609314,0.0,378215.61,0,0
305,PAYMENT,3151.97,C1990058191,0.0,0.0,M1097956324,0.0,0.0,0,0
251,PAYMENT,29166.28,C1434800169,177.0,0.0,M1214348656,0.0,0.0,0,0
311,PAYMENT,2645.55,C1847458679,0.0,0.0,M1131793009,0.0,0.0,0,0
225,CASH_OUT,301882.89,C770836586,181.0,0.0,C1820392929,0.0,301882.89,0,0
309,TRANSFER,805110.18,C561554880,49547.0,0.0,C2072873466,395218.07,1200328.25,0,0
252,PAYMENT,20552.89,C1386658539,0.0,0.0,M665161411,0.0,0.0,0,0
380,CASH_IN,51671.2,C1505704094,1.171091502E7,1.176258622E7,C681614234,399633.81,347962.62,0,0
358,PAYMENT,18321.94,C1562069542,194256.64,175934.7,M814748034,0.0,0.0,0,0
345,CASH_IN,99398.65,C350476869,197.0,99595.65,C1306228515,7285213.28,7185814.63,0,0
258,CASH_OUT,101840.66,C991803391,10126.0,0.0,C3714502,251541.14,353381.8,0,0
351,CASH_OUT,20833.51,C1093129631,20948.36,114.85,C967543732,55101.31,75934.83,0,0
216,PAYMENT,11081.99,C240129446,81.0,0.0,M1696134849,0.0,0.0,0,0
203,CASH_OUT,174644.55,C1970737828,0.0,0.0,C447768208,359765.33,534409.88,0,0
325,CASH_IN,198654.3,C546639618,8001303.01,8199957.31,C878236409,786868.5,989914.24,0,0
395,CASH_IN,260370.94,C570887342,55265.0,315635.94,C1266859435,79062.53,0.0,0,0
11,CASH_IN,355491.53,C22968970,30473.0,385964.53,C851316413,0.0,0.0,0,0
281,PAYMENT,3008.72,C422071442,0.0,0.0,M911611788,0.0,0.0,0,0
23,PAYMENT,8679.65,C611757049,68573.7,59894.05,M987361959,0.0,0.0,0,0
36,CASH_IN,273607.5,C1895053735,2047784.2,2321391.7,C1766025422,1645061.63,1312573.07,0,0
710,PAYMENT,6690.31,C799038210,11017.0,4326.69,M1817616325,0.0,0.0,0,0
335,TRANSFER,697064.88,C1802874873,0.0,0.0,C51494319,2550356.92,3247421.8,0,0
379,CASH_OUT,49592.1,C926685314,52865.0,3272.9,C1122194354,0.0,49592.1,0,0
587,CASH_OUT,75604.25,C1947863125,4661.0,0.0,C1085514806,26014.63,101618.89,0,0
9,CASH_IN,317654.68,C210444516,3061.0,320715.68,C2114535884,65669.79,0.0,0,0
260,PAYMENT,439.06,C1082726980,21023.0,20583.94,M2123991724,0.0,0.0,0,0
11,CASH_IN,226804.45,C1309799273,38148.15,264952.6,C1977611839,190548.04,0.0,0,0
156,CASH_OUT,311848.33,C1061920096,9435.0,0.0,C510078603,1616621.73,1928470.06,0,0
20,TRANSFER,308153.42,C1069112588,67293.78,0.0,C1645092361,321791.35,629944.76,0,0
20,CASH_OUT,156515.78,C1528656224,34.0,0.0,C1839431493,94517.93,489024.56,0,0
375,CASH_OUT,82941.13,C1304440265,0.0,0.0,C1987589422,2284074.03,2367015.17,0,0
332,CASH_OUT,1725.84,C1706932896,74533.0,72807.16,C1342965031,50188.26,51914.1,0,0
261,CASH_IN,206594.05,C884596037,0.0,206594.05,C306666152,995481.88,788887.83,0,0
41,CASH_OUT,2488.14,C1415154240,16116.0,13627.86,C1679573696,0.0,2488.14,0,0
283,CASH_IN,83949.72,C641453644,10542.0,94491.72,C1913839636,0.0,0.0,0,0
134,PAYMENT,2134.8,C1702921080,118836.02,116701.22,M705121298,0.0,0.0,0,0
329,CASH_OUT,178183.88,C612092663,22458.0,0.0,C1995147665,0.0,178183.88,0,0
230,PAYMENT,24299.97,C2061687515,11441.0,0.0,M1119975923,0.0,0.0,0,0
373,CASH_IN,27880.83,C156057981,10261.0,38141.83,C698339097,1348192.11,1320311.27,0,0
381,CASH_OUT,132604.1,C182770460,0.0,0.0,C1907587591,1783190.02,1915794.12,0,0
332,CASH_OUT,87699.05,C398748185,0.0,0.0,C1318310034,1105752.7,1193451.74,0,0
253,CASH_OUT,354118.35,C621195800,986.0,0.0,C515748876,891356.53,1245474.88,0,0
587,CASH_OUT,10527.14,C55273460,25561.0,15033.86,C1090422316,63603.61,74130.75,0,0
396,PAYMENT,16023.76,C527209915,0.0,0.0,M22916588,0.0,0.0,0,0
301,CASH_IN,189977.2,C1722107894,3120611.0,3310588.2,C358060817,592717.43,402740.23,0,0
299,CASH_IN,133389.52,C1609981590,40676.0,174065.52,C1802416227,0.0,0.0,0,0
210,CASH_IN,194631.87,C748229845,5647838.16,5842470.03,C1254379965,927105.13,732473.26,0,0
164,PAYMENT,6693.47,C117241852,0.0,0.0,M1558765027,0.0,0.0,0,0
355,PAYMENT,6451.71,C502131841,49942.0,43490.29,M4832104,0.0,0.0,0,0
11,CASH_IN,81454.2,C1426589735,3188839.35,3270293.55,C490771391,517502.91,436048.7,0,0
356,CASH_IN,203889.39,C1979989190,2184196.41,2388085.8,C721805387,1616440.01,1412550.62,0,0
156,PAYMENT,31954.87,C735191960,30830.0,0.0,M37223846,0.0,0.0,0,0
299,CASH_OUT,197573.16,C629098063,0.0,0.0,C1305580122,518733.65,716306.81,0,0
237,CASH_OUT,44821.94,C294017122,570360.0,525538.06,C96123363,0.0,44821.94,0,0
382,PAYMENT,15020.91,C718069521,22253.0,7232.09,M1648883088,0.0,0.0,0,0
321,TRANSFER,1.07685619E7,C1710765332,0.0,0.0,C1189179252,1.148450901E7,2.225307091E7,0,0
312,CASH_OUT,117352.92,C668627706,0.0,0.0,C1080246568,225988.37,343341.29,0,0
165,PAYMENT,9970.73,C203192422,0.0,0.0,M89676806,0.0,0.0,0,0
323,PAYMENT,11422.48,C1098993435,1841.0,0.0,M476237282,0.0,0.0,0,0
571,TRANSFER,67220.89,C800199885,5024.0,0.0,C1330040298,286344.06,353564.94,0,0
395,CASH_OUT,181821.33,C495106556,0.0,0.0,C466871374,318680.62,500501.95,0,0
229,CASH_OUT,70832.84,C1925545152,0.0,0.0,C1887018151,1420205.8,1735695.71,0,0
332,CASH_IN,128794.09,C853548884,4576403.41,4705197.51,C119185923,452295.55,323501.46,0,0
253,CASH_IN,186766.18,C727090730,3335249.92,3522016.1,C52256577,2483463.39,2296697.21,0,0
610,CASH_IN,134630.75,C2030550196,3276967.34,3411598.09,C203105461,271051.83,136421.08,0,0
94,PAYMENT,12471.9,C1611830858,41612.15,29140.25,M1710546516,0.0,0.0,0,0
401,CASH_IN,362622.73,C1030619761,6739937.3,7102560.03,C547260196,1189075.72,826452.99,0,0
335,PAYMENT,1706.61,C577781877,2789.0,1082.39,M1936304787,0.0,0.0,0,0
307,CASH_OUT,148302.91,C1415029892,0.0,0.0,C1007068599,250382.92,398685.84,0,0
136,CASH_OUT,31808.94,C867932932,10624.0,0.0,C471769054,0.0,31808.94,0,0
330,CASH_OUT,60209.51,C1326260405,0.0,0.0,C1634265260,1341657.28,1401866.79,0,0
183,PAYMENT,20758.04,C483975255,0.0,0.0,M914421314,0.0,0.0,0,0
212,PAYMENT,17140.82,C1287443665,18.0,0.0,M917567492,0.0,0.0,0,0
214,PAYMENT,25245.41,C913140221,0.0,0.0,M1280682475,0.0,0.0,0,0
277,CASH_OUT,103182.69,C1463070739,322.0,0.0,C383869073,0.0,103182.69,0,0
209,CASH_OUT,264517.19,C818570920,0.0,0.0,C1137554996,0.0,264517.19,0,0
133,CASH_OUT,140627.87,C1044973139,499605.0,358977.13,C1229218650,0.0,140627.87,0,0
306,TRANSFER,504373.4,C377489831,15102.0,0.0,C599006124,359376.85,863750.25,0,0
331,CASH_OUT,214429.43,C1416580003,2612.0,0.0,C836905049,67729.82,282159.25,0,0
186,CASH_OUT,233665.38,C77671581,105185.0,0.0,C1239649004,0.0,233665.38,0,0
372,PAYMENT,27766.09,C1647068814,11928.22,0.0,M1007036074,0.0,0.0,0,0
37,CASH_OUT,25392.9,C1613228698,0.0,0.0,C878390487,35595.54,60988.44,0,0
159,CASH_IN,123442.0,C1791765212,1.278570469E7,1.290914668E7,C414965706,9475156.15,9351714.15,0,0
257,PAYMENT,2102.42,C20131900,0.0,0.0,M1775536857,0.0,0.0,0,0
277,CASH_OUT,31234.89,C1040237098,5867.41,0.0,C1094702027,253825.44,285060.34,0,0
38,TRANSFER,1044871.8,C715046668,0.0,0.0,C1351572270,2045209.33,3090081.13,0,0
187,CASH_IN,172366.2,C1760636516,3639618.69,3811984.89,C609401383,465170.09,292803.88,0,0
402,CASH_OUT,286504.29,C1109810401,56654.0,0.0,C243492351,61837.43,348341.72,0,0
405,CASH_OUT,82278.23,C1792510331,100789.0,18510.77,C523437570,4402762.67,4485040.9,0,0
373,PAYMENT,6114.94,C1779631476,0.0,0.0,M1421960512,0.0,0.0,0,0
129,PAYMENT,21085.14,C745900616,426325.0,405239.86,M1826036334,0.0,0.0,0,0
474,CASH_OUT,555462.3,C294280628,62262.0,0.0,C1488581360,397294.1,952756.4,0,0
255,PAYMENT,385.76,C1293759178,23065.0,22679.24,M2016664272,0.0,0.0,0,0
38,CASH_OUT,146089.68,C662659706,0.0,0.0,C323227296,691989.23,838078.9,0,0
18,PAYMENT,28655.09,C1546148583,128110.0,99454.91,M1834753445,0.0,0.0,0,0
188,CASH_OUT,20227.98,C1882518926,0.0,0.0,C1130793908,532143.69,488597.19,0,0
202,CASH_OUT,215919.86,C352110051,10031.0,0.0,C875590524,606090.24,822010.1,0,0
330,PAYMENT,2705.36,C1424179664,794424.56,791719.2,M1742759178,0.0,0.0,0,0
348,CASH_IN,345857.35,C511353252,5175370.11,5521227.46,C718474332,550472.33,204614.99,0,0
592,CASH_IN,58081.89,C2145240194,37064.0,95145.89,C1759320248,0.0,0.0,0,0
330,CASH_IN,149633.3,C1837466668,1.105546216E7,1.120509546E7,C1594059185,704635.23,555001.93,0,0
162,PAYMENT,27114.66,C1887100915,0.0,0.0,M2082248552,0.0,0.0,0,0
226,CASH_OUT,253340.91,C732045539,173.0,0.0,C199710349,623957.59,877298.5,0,0
212,CASH_OUT,36601.36,C424476064,0.0,0.0,C833199922,586587.76,623189.12,0,0
307,CASH_OUT,265341.51,C1441125615,20757.0,0.0,C1265547544,0.0,265341.51,0,0
278,PAYMENT,18492.39,C1717952524,1282838.75,1264346.36,M1637119549,0.0,0.0,0,0
231,PAYMENT,1909.95,C1249960898,0.0,0.0,M577502490,0.0,0.0,0,0
257,CASH_OUT,279223.53,C1340268038,11604.0,0.0,C2113002163,1653009.16,1874135.11,0,0
330,CASH_IN,451639.69,C2021176409,39668.0,491307.69,C2064879859,0.0,0.0,0,0
394,PAYMENT,57464.72,C1274034596,10050.0,0.0,M1428845831,0.0,0.0,0,0
288,PAYMENT,14228.54,C776488011,5266.0,0.0,M644716025,0.0,0.0,0,0
130,CASH_OUT,310489.92,C1547964264,104492.0,0.0,C1417239158,0.0,310489.92,0,0
14,CASH_IN,4853.75,C88425954,1063883.86,1068737.61,C2033654379,950995.3,837735.93,0,0
355,CASH_OUT,152652.72,C1293152915,0.0,0.0,C1282159124,1413307.31,1565960.02,0,0
256,CASH_OUT,53905.89,C1420751866,0.0,0.0,C248675696,74871.71,128777.61,0,0
302,CASH_IN,277540.67,C764630911,41641.0,319181.67,C1330370370,0.0,0.0,0,0
354,PAYMENT,6294.79,C2119922612,363646.55,357351.76,M1681030260,0.0,0.0,0,0
544,CASH_OUT,56917.76,C333974455,0.0,0.0,C574194377,401052.26,457970.03,0,0
9,CASH_IN,386512.79,C168752600,923168.77,1309681.55,C1703466391,1159837.82,0.0,0,0
281,PAYMENT,5483.66,C1735881569,10684.63,5200.97,M1762231929,0.0,0.0,0,0
158,CASH_OUT,356438.54,C1129782043,495629.85,139191.31,C1762662667,823320.44,1394766.85,0,0
303,PAYMENT,6277.09,C152149685,39439.23,33162.14,M2136689862,0.0,0.0,0,0
165,PAYMENT,8231.04,C52057224,371.0,0.0,M47012744,0.0,0.0,0,0
93,PAYMENT,23658.4,C227704544,0.0,0.0,M257136725,0.0,0.0,0,0
134,CASH_OUT,118748.55,C617558075,0.0,0.0,C118084789,316422.21,435170.76,0,0
19,CASH_OUT,8305.18,C983962428,702.0,0.0,C553937259,103322.44,111627.62,0,0
310,PAYMENT,14359.74,C557501403,144148.0,129788.26,M1563204414,0.0,0.0,0,0
14,PAYMENT,9938.25,C786701434,116.0,0.0,M747462748,0.0,0.0,0,0
249,PAYMENT,5325.24,C1006539351,0.0,0.0,M853361101,0.0,0.0,0,0
299,PAYMENT,3720.83,C106642833,0.0,0.0,M530071509,0.0,0.0,0,0
348,PAYMENT,25676.55,C1824619495,107976.36,82299.81,M494919386,0.0,0.0,0,0
396,PAYMENT,22501.36,C794166064,143383.99,120882.63,M239249303,0.0,0.0,0,0
373,CASH_OUT,41200.74,C2078216815,57373.0,16172.26,C1096613045,1.546209655E7,1.550329728E7,0,0
259,CASH_OUT,153100.83,C648745628,0.0,0.0,C627620168,189311.2,342412.03,0,0
548,CASH_OUT,84318.76,C1611539700,6247.86,0.0,C889471858,4837698.91,4922017.67,0,0
354,CASH_IN,60203.31,C164151122,771282.68,831485.99,C120027197,398787.18,338583.87,0,0
355,CASH_OUT,49954.16,C1947863462,100580.0,50625.84,C1288738376,239764.65,289718.81,0,0
42,CASH_IN,87293.21,C256527273,63841.0,151134.21,C1792139370,0.0,0.0,0,0
183,PAYMENT,4919.97,C918152806,145894.0,140974.03,M879429598,0.0,0.0,0,0
260,PAYMENT,4425.24,C499788710,13416.0,8990.76,M1140991747,0.0,0.0,0,0
307,CASH_IN,177252.71,C621030392,0.0,177252.71,C1174249547,3717927.79,3540675.08,0,0
225,CASH_OUT,4454.96,C675803146,661.0,0.0,C272795334,0.0,4454.96,0,0
355,PAYMENT,7034.41,C2092439815,252124.0,245089.59,M2068415210,0.0,0.0,0,0
514,CASH_IN,118311.92,C518344171,2741238.97,2859550.89,C1508453488,2555209.45,2436897.53,0,0
135,CASH_IN,337673.17,C291874299,977961.91,1315635.08,C1890708324,377400.59,39727.42,0,0
330,CASH_OUT,32239.33,C1026698273,112.0,0.0,C1959400230,0.0,32239.33,0,0
187,PAYMENT,4391.02,C1379201012,0.0,0.0,M1703845942,0.0,0.0,0,0
39,CASH_OUT,343446.16,C1646724453,45315.0,0.0,C340751699,0.0,343446.16,0,0
380,PAYMENT,14228.38,C1603175931,0.0,0.0,M2129124852,0.0,0.0,0,0
253,PAYMENT,6083.53,C1358600572,0.0,0.0,M1895200138,0.0,0.0,0,0
380,CASH_OUT,40858.38,C1535432661,51253.0,10394.62,C766564380,0.0,40858.38,0,0
370,PAYMENT,2632.82,C241006265,72897.0,70264.18,M952196597,0.0,0.0,0,0
377,PAYMENT,30418.87,C1499199632,0.0,0.0,M612174822,0.0,0.0,0,0
228,CASH_IN,14445.22,C1257080399,51136.0,65581.22,C83582534,332360.99,317915.78,0,0
143,PAYMENT,5073.24,C1039711280,656177.0,651103.76,M1411735237,0.0,0.0,0,0
141,CASH_OUT,4914.42,C700850156,7.0,0.0,C964426473,0.0,4914.42,0,0
356,TRANSFER,366416.42,C819096958,69765.0,0.0,C1191885912,1467.06,367883.48,0,0
141,CASH_IN,97370.21,C892751402,3838218.87,3935589.09,C1932225395,287402.91,190032.7,0,0
231,CASH_OUT,77803.86,C38617882,869.0,0.0,C1518522356,190487.67,268291.52,0,0
249,CASH_IN,278900.37,C800514510,6343054.16,6621954.53,C615508627,1831664.66,1552764.3,0,0
183,PAYMENT,4726.26,C1813756843,0.0,0.0,M1049954997,0.0,0.0,0,0
205,CASH_OUT,67218.0,C1745812316,749478.0,682260.0,C33772685,3622893.91,3690111.9,0,0
273,CASH_IN,280111.13,C1887653144,131.0,280242.13,C1555861130,349405.97,69294.85,0,0
352,PAYMENT,41590.32,C68227030,151619.0,110028.68,M965934247,0.0,0.0,0,0
210,CASH_IN,248101.48,C1302476637,2820317.07,3068418.55,C1535355563,939258.81,691157.33,0,0
378,CASH_OUT,491656.43,C1855386463,0.0,0.0,C1110700837,637870.51,1129526.94,0,0
279,PAYMENT,4829.15,C295841246,572.87,0.0,M66856797,0.0,0.0,0,0
